ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
OHN,1,-7.7,39.68378990458577,17.99220871206152,-0.8466047024405113,1024,1,4
OHN,1,-7.6,40.271644724751766,16.306325408119303,-0.8438522326761383,1024,1,5
OHN,1,-7.5,40.07678803757216,16.391810986167442,-0.3363842296313905,1024,1,6
OHN,1,-7.4,40.19061287408218,14.44902391407328,-0.1442639179909388,1024,1,7
OHN,1,-7.4,39.43599800038161,15.445960212586591,0.08118723642675935,1024,1,8
OHN,1,-7.3,40.06880647347423,15.67272051576925,-0.25868934737272514,1024,1,9
OHN,1,-7.3,39.99295315517927,15.7060338958663,0.16707384390999194,1024,1,10
OHN,1,-7.0,39.70005764171291,16.768379630501677,-1.0222026130520445,1024,1,11
OHN,1,-6.7,40.21939991704458,17.903296820796278,-0.4814591582014338,1024,1,12
OHN,1,-8.2,39.993115129285634,17.805165924446097,-0.5120955396923113,1024,2,1
OHN,1,-7.9,40.12980215327184,17.485179343196197,-0.7402004616535025,1024,2,2
OHN,1,-7.8,40.021854995104036,15.755990020493277,0.11814451872755158,1024,2,3
OHN,1,-7.7,39.66957059807937,17.953756263603893,-0.8498616697422184,1024,2,4
OHN,1,-7.6,40.32573716895542,16.569108723028332,-0.8781862177741024,1024,2,5
OHN,1,-7.4,40.19551980491019,14.431475776872006,-0.1327501254324865,1024,2,6
OHN,1,-7.4,40.03723057474299,15.755013084140554,-0.16908182401956717,1024,2,7
OHN,1,-7.4,40.01336550868065,17.145961033069568,-0.2219755163456065,1024,2,8
OHN,1,-7.3,39.9761685314063,15.797760883531469,0.12806596491341932,1024,2,9
OHN,1,-7.2,39.87560700112037,16.17093716332081,-0.33373438182084136,1024,2,10
OHN,1,-7.2,39.6459426777039,16.925826859138823,-0.9872932777111032,1024,2,11
OHN,1,-8.2,39.99345498550162,17.774955506370016,-0.5337125230481967,1024,3,1
OHN,1,-7.8,40.02399435057835,15.715493568187895,0.11119539641570265,1024,3,2
OHN,1,-7.8,40.0835008486191,17.46915600460415,-0.592160555943037,1024,3,3
OHN,1,-7.7,39.67389139984132,17.971252044035133,-0.8297334734263453,1024,3,4
OHN,1,-7.5,40.277703245358644,16.328143491446,-0.9130973468198861,1024,3,5
OHN,1,-7.5,40.247470133129184,15.439823247538722,-0.06984469264044116,1024,3,6
OHN,1,-7.4,40.205708500874735,14.423224758717163,-0.14354638074082737,1024,3,7
OHN,1,-7.4,39.97997450241304,15.799970700755887,-0.188332464641609,1024,3,8
OHN,1,-7.3,39.399862547751205,15.434814440529818,0.08903961476167255,1024,3,9
OHN,1,-7.2,39.95613226487892,15.696670333555653,0.20187293753628102,1024,3,10
OHN,1,-7.1,39.9586317776411,15.7335788962782,-0.21792930401582358,1024,3,11
OHN,1,-7.0,40.12839495815612,15.1540908916655,-0.02288420651036446,1024,3,12
OHN,1,-6.9,39.753814717539626,16.887097902757027,-0.9468599108479802,1024,3,13
OHN,1,-6.7,40.21939991704458,17.903296820796278,-0.4814591582014338,1024,3,14
OHN,1,-8.2,39.98339674278956,17.834487284947738,-0.5130481002150074,1024,4,1
OHN,1,-7.8,40.076306266786276,17.49224523988969,-0.604694284725808,1024,4,2
OHN,1,-7.8,40.04928306662538,15.714180565549887,0.13248736563162414,1024,4,3
OHN,1,-7.6,39.69633976107684,18.042740348815528,-0.849469339786669,1024,4,4
OHN,1,-7.5,39.382271764094455,15.387805780064694,0.05772463499939188,1024,4,5
OHN,1,-7.5,40.26842749176256,16.2678403949322,-0.8509671446167433,1024,4,6
OHN,1,-7.4,40.20347793977576,15.522110726629313,-0.13044487471759716,1024,4,7
OHN,1,-7.4,40.20783976848885,14.385833151745402,-0.15469431843014245,1024,4,8
OHN,1,-7.4,40.01936237388257,15.552752370421409,0.17090673959094732,1024,4,9
OHN,1,-7.3,39.9981759217269,15.697526594674118,0.2140280335984276,1024,4,10
OHN,1,-7.1,40.024121994865894,15.936286813190303,-0.4270720140670241,1024,4,11
OHN,1,-7.0,41.04978007575292,15.093527801392536,-2.8286445056367007,1024,4,12
OHN,1,-8.2,40.0009580983587,17.859200993105222,-0.5606102562067786,1024,5,1
OHN,1,-7.8,40.06583011002145,17.310605710767994,-0.6720848220827851,1024,5,2
OHN,1,-7.8,40.0426091635816,15.757286727048811,0.08163595476598101,1024,5,3
OHN,1,-7.6,40.175710796899544,15.491325662782463,0.17964629358894152,1024,5,4
OHN,1,-7.5,40.06615746517448,16.194967187982503,-0.2753180543793252,1024,5,5
OHN,1,-7.5,40.16601310095586,16.060016480018167,-0.38084643693192644,1024,5,6
OHN,1,-7.4,40.12986601361878,15.444764820005956,-0.011374341944999608,1024,5,7
OHN,1,-7.4,40.213127035397015,14.377402653216999,-0.15918668638972502,1024,5,8
OHN,1,-7.4,40.09510640819697,15.741372474562636,-0.34023617327626887,1024,5,9
OHN,1,-7.3,39.96927291697444,15.6918819552526,0.21317051007932916,1024,5,10
OHN,1,-7.3,39.42972063517257,15.473790865933678,0.04169159457417759,1024,5,11
OHN,1,-7.0,39.81948079454025,17.060350272477795,-0.9547916960780624,1024,5,12
OHN,1,-6.7,40.196152899085334,18.01822780818503,-0.5014273140957058,1024,5,13
OHN,2,-4.7,39.118881561642034,-2.5645852068800807,7.238970790437444,1024,1,1
OHN,2,-4.7,44.19893654506386,0.8376848070227741,8.35204497515209,1024,1,2
OHN,2,-4.7,43.82248454073642,0.4240272326595442,8.561278816191685,1024,1,3
OHN,2,-4.6,44.03181322599377,0.7850671062882041,8.489485976747554,1024,1,4
OHN,2,-4.6,39.140232758665846,-2.5868569604280887,7.24426399233223,1024,1,5
OHN,2,-4.6,40.12504890108016,-0.27752945570745313,7.815001477238108,1024,1,6
OHN,2,-4.6,43.319005473082385,0.11438092778665712,8.552857369600185,1024,1,7
OHN,2,-4.6,40.79937393063413,0.014721133288694037,7.438336972836008,1024,1,8
OHN,2,-4.6,40.063725233122284,-0.20527432378005994,8.044999509775257,1024,1,9
OHN,2,-4.6,43.47091591115244,0.23188310621504254,8.47099949089493,1024,1,10
OHN,2,-4.5,43.594600544859716,1.6050674240087115,8.211772994228891,1024,1,11
OHN,2,-4.5,40.233152414170675,-2.3246176430610714,6.954077549764231,1024,1,12
OHN,2,-4.5,44.26993979417642,1.7915206809278537,8.319593018762992,1024,1,13
OHN,2,-4.5,41.11022268859255,-0.28880949882540036,8.657102796449353,1024,1,14
OHN,2,-4.5,43.477714363880125,0.6761068008487595,8.881797452439095,1024,1,15
OHN,2,-4.5,39.864528917249395,-0.690347425899694,8.200871910623482,1024,1,16
OHN,2,-4.5,44.32027213159708,1.4470922161647024,8.096820545365633,1024,1,17
OHN,2,-4.4,41.37302044208435,0.5204351630017569,8.946565758077963,1024,1,18
OHN,2,-4.4,42.0501460348326,-0.29532285234249217,8.210056027518672,1024,1,19
OHN,2,-4.7,39.13857742523521,-2.552709333895418,7.246315328974586,1024,2,1
OHN,2,-4.7,44.402414571349844,1.2084933652981213,8.252534573824923,1024,2,2
OHN,2,-4.6,43.87702601119089,0.4887312234223442,8.576561759799908,1024,2,3
OHN,2,-4.6,43.46817187182297,0.11540975812014492,8.628103382772014,1024,2,4
OHN,2,-4.6,44.03287547140897,0.7390089715480108,8.503813701468252,1024,2,5
OHN,2,-4.6,40.84153802656479,0.038587616555598586,7.499602864263652,1024,2,6
OHN,2,-4.6,43.58681276077071,0.7629080818642143,8.398921773494042,1024,2,7
OHN,2,-4.6,39.18472191947735,-2.4526325058612,7.191155640051577,1024,2,8
OHN,2,-4.6,44.546153242471284,1.1594770213510692,8.17385103495538,1024,2,9
OHN,2,-4.6,43.91886454309205,1.5596667126628807,8.495548760030822,1024,2,10
OHN,2,-4.5,41.228699611190656,-0.17204987710455744,8.745181685463045,1024,2,11
OHN,2,-4.5,43.41550920117263,1.413604391283868,8.608162330325047,1024,2,12
OHN,2,-4.5,40.029655835971866,-0.3869640376966387,8.08391851759636,1024,2,13
OHN,2,-4.5,40.12461792110341,-2.3595591658199417,6.7156067842916,1024,2,14
OHN,2,-4.5,38.409131335317795,-2.3672041882318493,7.486784228097369,1024,2,15
OHN,2,-4.5,43.59639945809039,1.6072251858845668,8.226770227670938,1024,2,16
OHN,2,-4.5,43.35934516785682,0.31811880667186526,8.318797339820893,1024,2,17
OHN,2,-4.5,43.64014740550012,0.9018526575572534,8.882989953674612,1024,2,18
OHN,2,-4.5,42.91723466417763,0.23130764932771664,8.409567615651412,1024,2,19
OHN,2,-4.7,44.09084886157896,0.734297675721087,8.357974512148205,1024,3,1
OHN,2,-4.7,43.67199822864181,0.30032829555559304,8.580597976028923,1024,3,2
OHN,2,-4.7,43.66920117777843,0.5885025212980788,8.465815490674267,1024,3,3
OHN,2,-4.7,39.239686409195556,-2.5647698284552645,7.274179793816504,1024,3,4
OHN,2,-4.7,43.47516684279702,0.184927800153506,8.556251699616652,1024,3,5
OHN,2,-4.7,40.812557386791624,-0.018257437687360396,7.487580434877365,1024,3,6
OHN,2,-4.7,39.14711922329285,-2.59936670706516,7.03861109262003,1024,3,7
OHN,2,-4.7,41.46738301251406,0.5758777920666786,8.987317111690489,1024,3,8
OHN,2,-4.6,43.55864186172713,1.053362964261532,8.267513157264943,1024,3,9
OHN,2,-4.6,40.07312879960135,-2.2947528067339644,6.884246815143235,1024,3,10
OHN,2,-4.6,44.27362696175637,2.0009192500940522,8.037964706473236,1024,3,11
OHN,2,-4.6,43.61038654660157,1.4742522307733557,8.477497645011058,1024,3,12
OHN,2,-4.6,43.562831448533395,1.5722908058632568,8.214872275544812,1024,3,13
OHN,2,-4.6,41.980882985779225,0.9281494076260448,7.804558603982706,1024,3,14
OHN,2,-4.5,41.46731686359119,-0.20166542393304235,8.774416221755937,1024,3,15
OHN,2,-4.5,40.560509425302776,1.1172757827278494,8.477607562293837,1024,3,16
OHN,2,-4.5,40.11816979351192,-0.2284310757796601,7.9665475933593495,1024,3,17
OHN,2,-4.5,42.068088990652555,-0.3056761584316113,8.18518434139408,1024,3,18
OHN,2,-4.4,44.271058822175895,1.2716729557085966,8.868479457798305,1024,3,19
OHN,2,-4.7,39.13821626721624,-2.56333422707591,7.24541552724015,1024,4,1
OHN,2,-4.7,43.89663073125795,0.39737922597590847,8.588401279230677,1024,4,2
OHN,2,-4.7,44.37831760670909,1.1746171152231712,8.257598052361493,1024,4,3
OHN,2,-4.6,43.98308499628332,0.7397820926290983,8.544308879720298,1024,4,4
OHN,2,-4.6,43.43670606841008,0.1223325969514025,8.551923941486626,1024,4,5
OHN,2,-4.6,39.18363265572381,-2.5052286879640207,7.133354556320795,1024,4,6
OHN,2,-4.6,39.5906896969538,-2.5845628858344223,7.118763145261922,1024,4,7
OHN,2,-4.6,40.8537739171524,0.05693434771824984,7.486157442827828,1024,4,8
OHN,2,-4.6,40.035816436165675,-2.257515789595569,6.834351488931374,1024,4,9
OHN,2,-4.6,44.18302356987607,0.19216824244877256,8.698159176425376,1024,4,10
OHN,2,-4.6,40.005970582680106,-0.40372891449107173,8.11901009802504,1024,4,11
OHN,2,-4.5,43.7842181804719,0.48968151174190444,8.57256730390476,1024,4,12
OHN,2,-4.5,42.058480049136065,0.7818622593099377,8.743871476670963,1024,4,13
OHN,2,-4.5,43.586943589195954,1.5967360968330695,8.232930532122117,1024,4,14
OHN,2,-4.5,44.7523908485874,1.2731282311264767,8.513289417421692,1024,4,15
OHN,2,-4.5,43.920030593874074,1.5751607146557884,8.66996938967941,1024,4,16
OHN,2,-4.5,41.64446585260499,-0.0319271464221743,8.877592811743156,1024,4,17
OHN,2,-4.4,44.51616930564722,1.275188732176437,8.21566807042392,1024,4,18
OHN,2,-4.4,43.774010708169385,0.7759240779264861,8.829708307941386,1024,4,19
OHN,2,-4.4,42.72456837742838,-0.21302143566156054,8.489402033337498,1024,4,20
OHN,2,-4.7,43.809954658525335,0.4330276159449381,8.556946454285608,1024,5,1
OHN,2,-4.7,44.30512728534009,1.0371015659092686,8.305496909858315,1024,5,2
OHN,2,-4.7,43.914763510552014,0.612917068531237,8.519261306826934,1024,5,3
OHN,2,-4.7,43.476329481107406,0.1535652213899063,8.575389884141908,1024,5,4
OHN,2,-4.6,39.02348565482325,-2.694736337188486,7.293716958007573,1024,5,5
OHN,2,-4.6,38.3854737509244,-2.3151437363002407,7.413281039350218,1024,5,6
OHN,2,-4.6,39.50880481067791,-2.594021200099978,7.111364137718126,1024,5,7
OHN,2,-4.6,44.3737346951163,1.6644245302799527,8.166812085135234,1024,5,8
OHN,2,-4.6,39.040137276204526,-2.4424452352875985,7.2457723703668275,1024,5,9
OHN,2,-4.6,40.82691805539711,0.005450529744369959,7.521710560379179,1024,5,10
OHN,2,-4.6,40.018681025868496,-0.4141027448972045,8.129582636869285,1024,5,11
OHN,2,-4.6,44.44413357728291,1.1825370812946334,8.556069874911199,1024,5,12
OHN,2,-4.6,43.54074989119845,1.587788412892403,8.212348240335064,1024,5,13
OHN,2,-4.6,44.5818174595384,0.7234528075526033,8.588488077847723,1024,5,14
OHN,2,-4.6,40.35282755689968,-2.4634016590497585,7.152711875733231,1024,5,15
OHN,2,-4.5,41.305022110485766,-0.2502458335137168,8.830415138128405,1024,5,16
OHN,2,-4.5,43.475679713833266,0.877542004856227,8.83094336631958,1024,5,17
OHN,2,-4.5,42.8156077502121,0.5096112087782904,8.382395690580056,1024,5,18
OHN,2,-4.5,42.51783153954247,-0.5700674911223745,8.431848741511876,1024,5,19
OHN,2,-4.5,44.19773397663133,0.7563096320570849,8.501899830644943,1024,5,20
OHN,3,-5.0,38.746202539522045,21.823414804993888,11.571658069160563,1024,1,1
OHN,3,-5.0,39.11320825428735,21.71571783631156,11.351371724290882,1024,1,2
OHN,3,-5.0,39.92486888099473,23.85191135037338,10.997703375898396,1024,1,3
OHN,3,-4.9,40.12423506154953,23.624014786025057,11.20242641860769,1024,1,4
OHN,3,-4.9,39.27788233367042,21.64451996996554,11.668973773381651,1024,1,5
OHN,3,-4.8,41.60309995282132,22.77230782323324,11.749160267354291,1024,1,6
OHN,3,-4.8,39.93397669894737,21.927515366484496,11.139485867374407,1024,1,7
OHN,3,-4.7,39.09056747618777,22.779717437317135,11.153457518858024,1024,1,8
OHN,3,-4.7,40.49585422064187,24.0685874833608,11.293674439658073,1024,1,9
OHN,3,-4.7,40.79649406822157,24.653547300124277,11.346386139051992,1024,1,10
OHN,3,-4.7,40.10728123184108,25.561614882624482,11.61971853385114,1024,1,11
OHN,3,-4.7,39.77519783352671,23.007032441564846,11.068324680636689,1024,1,12
OHN,3,-4.7,39.778149305923044,23.741363097603855,11.34346288337851,1024,1,13
OHN,3,-4.7,40.90000557006531,24.039974946543243,11.493606868884319,1024,1,14
OHN,3,-4.7,41.40706921712356,22.88813186765452,11.365403885969613,1024,1,15
OHN,3,-4.7,38.7350660720003,22.158547253808468,11.434682622067408,1024,1,16
OHN,3,-4.6,41.377541227886525,21.69395348787128,10.789844382516323,1024,1,17
OHN,3,-4.6,39.30312479726698,23.831391329003214,11.182615702148683,1024,1,18
OHN,3,-4.6,38.80336378828458,21.677107780413248,11.638695990002875,1024,1,19
OHN,3,-4.6,42.207452000344865,22.39307740012289,11.367038848854655,1024,1,20
OHN,3,-5.0,39.971507388513714,23.801537427483144,10.988413330558325,1024,2,1
OHN,3,-5.0,38.6586343998678,21.811772407537475,11.622705872526671,1024,2,2
OHN,3,-5.0,38.87986938589598,21.76410234523904,11.533021800435389,1024,2,3
OHN,3,-5.0,39.64751230248765,21.857714207969913,11.028308680075588,1024,2,4
OHN,3,-4.8,41.384755770429116,22.447697708333912,11.797384001002433,1024,2,5
OHN,3,-4.8,39.281332595771396,22.523743571230135,11.21016690179804,1024,2,6
OHN,3,-4.8,40.53783593887998,24.068714390946834,11.290192443267019,1024,2,7
OHN,3,-4.8,39.156623245724454,21.86672129989284,11.491677935321167,1024,2,8
OHN,3,-4.8,39.17826772540071,22.633545390629926,11.121585217279016,1024,2,9
OHN,3,-4.8,39.378350754663664,24.12554255223823,11.439363837992934,1024,2,10
OHN,3,-4.8,39.80081933230462,23.615277252812096,11.34164328158674,1024,2,11
OHN,3,-4.8,40.457142239886814,24.019980476635347,11.259037119018416,1024,2,12
OHN,3,-4.7,39.078203689968234,23.633099513337445,11.07303531395588,1024,2,13
OHN,3,-4.7,41.09820163171755,22.861773019156832,11.254217014464182,1024,2,14
OHN,3,-4.7,40.65671720109181,24.800627995528025,11.391753054317011,1024,2,15
OHN,3,-4.7,41.67131670303467,21.70808449484838,10.686444928334781,1024,2,16
OHN,3,-4.7,35.58163055904871,23.73786505109084,10.759466645504972,1024,2,17
OHN,3,-4.7,42.04561288307984,22.290687351736892,11.084901752382008,1024,2,18
OHN,3,-4.6,39.831898155458425,24.42562977079505,11.545401987980462,1024,2,19
OHN,3,-4.6,39.52299199267622,21.91800743331761,11.731294873393766,1024,2,20
OHN,3,-4.9,38.771571429035035,21.817799201671924,11.56930040201085,1024,3,1
OHN,3,-4.9,39.86978912024093,23.603648101896553,11.020684788289953,1024,3,2
OHN,3,-4.8,38.912513258672966,21.723521117240427,11.466546933654168,1024,3,3
OHN,3,-4.8,40.058693611229145,23.64089164373679,11.223459618999426,1024,3,4
OHN,3,-4.7,41.60508616664236,22.641771587349517,11.78369282319673,1024,3,5
OHN,3,-4.7,39.36123856436649,22.826501821250954,11.200867549710395,1024,3,6
OHN,3,-4.7,40.214344064463944,22.74773639294446,10.961427297206669,1024,3,7
OHN,3,-4.7,35.93558466790575,24.275604859235738,10.686342184986355,1024,3,8
OHN,3,-4.6,39.20618633009732,21.774290198521488,11.437958381047341,1024,3,9
OHN,3,-4.6,40.4701381955142,24.085947453394184,11.340191922066731,1024,3,10
OHN,3,-4.6,40.57794599437266,24.025871209765096,11.275179195177381,1024,3,11
OHN,3,-4.6,41.201257381415154,22.7994460713321,11.297195238661724,1024,3,12
OHN,3,-4.6,38.819375969193224,22.148960850903904,11.409495484172355,1024,3,13
OHN,3,-4.6,40.2097856562909,25.527662636798492,11.586272608694088,1024,3,14
OHN,3,-4.6,42.02790722745567,23.330078231594808,11.257769242058856,1024,3,15
OHN,3,-4.6,40.58753250849414,24.755664900667732,11.34937583651466,1024,3,16
OHN,3,-4.6,39.28984135473135,24.244027318653544,11.45064460416841,1024,3,17
OHN,3,-4.6,39.69506566695828,23.737490990359465,11.39709352207859,1024,3,18
OHN,3,-4.5,39.17733267203022,23.81754065225779,11.227998928688937,1024,3,19
OHN,3,-4.5,41.009249191409445,22.930354212049835,11.20387946194313,1024,3,20
OHN,3,-5.0,39.803169621081445,23.65251531640737,10.992296204383086,1024,4,1
OHN,3,-5.0,39.04277880479713,21.731239490092523,11.396457228204236,1024,4,2
OHN,3,-4.9,39.48286234685272,21.556328535763516,11.323724480269211,1024,4,3
OHN,3,-4.9,39.72008931943577,22.430426309750807,10.914324989802045,1024,4,4
OHN,3,-4.9,39.80110666345015,23.63657199234728,11.112927652282199,1024,4,5
OHN,3,-4.8,41.64281991213717,22.33662834238029,11.79870472709557,1024,4,6
