Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
8 3 -6.654957 0.0 -34.4883 5.86687 -8.14482 331.081 -2696.5 329.379 -2683.18 0.0 329.379 -2683.18 23.426 -34.4883 -2364.8633 14.7799 14.7799
8 4 -6.5549107 0.0 -33.9822 5.79872 -8.13433 331.081 -2696.5 329.358 -2682.39 0.0 329.358 -2682.39 23.7147 -33.9822 -2363.2996 16.9417 16.9417
8 5 -6.5607076 0.0 -34.0415 5.804 -8.13254 331.081 -2696.5 329.356 -2682.38 0.0 329.356 -2682.38 23.805 -34.0415 -2363.2605 16.9425 16.9425
8 6 -6.434495 0.0 -32.9265 5.72521 -8.19435 331.081 -2696.5 329.644 -2682.67 0.0 329.644 -2682.67 23.7458 -32.9265 -2362.2065 17.1476 17.1476
8 7 -6.42577 0.0 -32.8455 5.72435 -8.19348 331.081 -2696.5 329.642 -2682.65 0.0 329.642 -2682.65 23.7477 -32.8455 -2362.1057 17.1508 17.1508
8 8 -6.5206313 0.0 -34.3092 5.77404 -8.1821 331.081 -2696.5 329.526 -2681.67 0.0 329.526 -2681.67 24.6009 -34.3092 -2361.852 17.454 17.454
8 9 -6.5231915 0.0 -34.3437 5.77409 -8.18211 331.081 -2696.5 329.527 -2681.66 0.0 329.527 -2681.66 24.6319 -34.3437 -2361.8447 17.4569 17.4569
8 10 -6.271505 0.0 -31.4078 5.82959 -8.12897 331.081 -2696.5 329.348 -2681.67 0.0 329.348 -2681.67 23.2299 -31.4078 -2360.5 16.9807 16.9807
8 11 -6.0686474 0.0 -28.1713 5.67932 -8.85135 331.081 -2696.5 329.508 -2684.56 0.0 329.508 -2684.56 23.8405 -28.1713 -2359.3828 19.3365 19.3365
8 12 -5.999016 0.0 -28.4106 5.76298 -8.81826 331.081 -2696.5 329.398 -2682.72 0.0 329.398 -2682.72 24.4429 -28.4106 -2357.2898 20.6353 20.6353
9 0 -6.3453727 0.0 -28.3508 5.78267 -8.76637 331.081 -2696.5 330.634 -2690.3 0.0 330.634 -2690.3 23.3104 -28.3508 -2364.7063 20.7016 20.7016
9 1 -6.3453727 0.0 -28.3508 5.78267 -8.76637 331.081 -2696.5 330.634 -2690.3 0.0 330.634 -2690.3 23.3104 -28.3508 -2364.7063 20.7016 20.7016
9 2 -6.225678 0.0 -28.2946 5.76574 -8.15746 331.081 -2696.5 330.758 -2688.04 0.0 330.758 -2688.04 22.4295 -28.2946 -2363.147 20.9761 20.9761
9 3 -6.225678 0.0 -28.2946 5.76574 -8.15746 331.081 -2696.5 330.758 -2688.04 0.0 330.758 -2688.04 22.4295 -28.2946 -2363.147 20.9761 20.9761
9 4 -6.217281 0.0 -28.1088 5.77181 -8.15526 331.081 -2696.5 330.746 -2688.16 0.0 330.746 -2688.16 22.4378 -28.1088 -2363.0847 20.9879 20.9879
9 5 -6.217281 0.0 -28.1088 5.77181 -8.15526 331.081 -2696.5 330.746 -2688.16 0.0 330.746 -2688.16 22.4378 -28.1088 -2363.0847 20.9879 20.9879
9 6 -6.217281 0.0 -28.1088 5.77181 -8.15526 331.081 -2696.5 330.746 -2688.16 0.0 330.746 -2688.16 22.4378 -28.1088 -2363.0847 20.9879 20.9879
9 7 -6.217281 0.0 -28.1088 5.77181 -8.15526 331.081 -2696.5 330.746 -2688.16 0.0 330.746 -2688.16 22.4378 -28.1088 -2363.0847 20.9879 20.9879
10 0 -6.2854633 0.0 -28.2966 5.78423 -8.13488 331.081 -2696.5 331.539 -2690.17 0.0 331.539 -2690.17 22.265 -28.2966 -2364.6624 21.5767 21.5767
10 1 -6.2854633 0.0 -28.2966 5.78423 -8.13488 331.081 -2696.5 331.539 -2690.17 0.0 331.539 -2690.17 22.265 -28.2966 -2364.6624 21.5767 21.5767
10 2 -6.2825613 0.0 -28.235 5.7849 -8.1359 331.081 -2696.5 331.534 -2690.21 0.0 331.534 -2690.21 22.2803 -28.235 -2364.6306 21.582 21.582
11 0 -6.0247965 0.0 -20.3932 5.77408 -8.1383 331.081 -2696.5 331.606 -2698.25 0.0 331.606 -2698.25 22.5502 -20.3932 -2364.487 25.2681 25.2681
11 1 -6.0247965 0.0 -20.3932 5.77408 -8.1383 331.081 -2696.5 331.606 -2698.25 0.0 331.606 -2698.25 22.5502 -20.3932 -2364.487 25.2681 25.2681
11 2 -6.0130124 0.0 -20.0745 5.77538 -8.13959 331.081 -2696.5 331.587 -2698.52 0.0 331.587 -2698.52 22.5492 -20.0745 -2364.4585 25.2336 25.2336
