ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Chrysin,3,-5.5,42.54824512542403,23.385183830439342,11.601751789743266,1024,4,13
Chrysin,3,-5.5,42.27555548827657,19.895548768102074,11.168026187687014,1024,4,14
Chrysin,3,-5.4,43.98178475447553,22.590517587893174,10.909707023677496,1024,4,15
Chrysin,3,-5.4,41.97913497179091,23.679998585055404,11.922611812025233,1024,4,16
Chrysin,3,-5.4,42.86185071286287,22.580814988111182,12.07959506504757,1024,4,17
Chrysin,3,-5.3,42.25519300539974,22.606968107769138,11.710331887949327,1024,4,18
Chrysin,3,-6.0,38.55177970353924,21.653541951897253,11.69121997400357,1024,5,1
Chrysin,3,-5.9,42.95515308464184,20.037973878851798,10.951666768113284,1024,5,2
Chrysin,3,-5.9,42.96746411410096,20.04219607073392,10.950865025446832,1024,5,3
Chrysin,3,-5.8,42.101030164984564,21.4004836211793,11.884416569492137,1024,5,4
Chrysin,3,-5.8,35.90867329947684,23.639711067838793,11.25450732653869,1024,5,5
Chrysin,3,-5.7,42.45848627493166,21.35598715980012,11.72815918419377,1024,5,6
Chrysin,3,-5.7,42.45627061165079,21.357633763246533,11.748623340379089,1024,5,7
Chrysin,3,-5.7,43.22083585399457,21.787103365701206,10.85309650253738,1024,5,8
Chrysin,3,-5.6,40.749835915252504,19.974228578956417,11.792707667454554,1024,5,9
Chrysin,3,-5.6,40.72225495935408,20.02672052617807,11.792582897466323,1024,5,10
Chrysin,3,-5.6,42.20567058739135,21.168620176983456,11.051664501407112,1024,5,11
Chrysin,3,-5.5,42.268885624281374,22.724821277855213,11.434144025129086,1024,5,12
Chrysin,3,-5.5,42.54759143685531,23.384728294236997,11.5972479537696,1024,5,13
Chrysin,3,-5.5,43.58919771478648,18.952020237705188,11.457401375330074,1024,5,14
Chrysin,3,-5.5,42.24615958740752,19.888505660956504,11.229230544247534,1024,5,15
Chrysin,3,-5.4,43.98891862110497,22.61571984381014,10.944805748561844,1024,5,16
Chrysin,3,-5.4,41.97262493828508,23.666236514784096,11.914836353482356,1024,5,17
Chrysin,3,-5.4,42.843731953139496,22.59540871466467,12.085754114538863,1024,5,18
