ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Quercetin,3,-5.3,42.471994680892244,20.829463042396405,11.36333807532958,1024,2,20
Quercetin,3,-6.1,43.453537103704114,21.466204694597145,11.589167402765954,1024,3,1
Quercetin,3,-6.0,43.45119141896825,21.44215433555401,11.489351698611712,1024,3,2
Quercetin,3,-5.9,38.24731914390899,22.120562966788896,11.75288878145392,1024,3,3
Quercetin,3,-5.6,36.137604726697546,23.43296577163572,11.33215690762257,1024,3,4
Quercetin,3,-5.6,41.963271341254355,20.732571346537124,11.241400777340765,1024,3,5
Quercetin,3,-5.5,39.59704468750411,22.104759561187077,11.477049073681824,1024,3,6
Quercetin,3,-5.5,44.361846178388646,21.016975653978044,10.488022880373581,1024,3,7
Quercetin,3,-5.5,43.37245891800169,21.284582508116802,10.921718747533173,1024,3,8
Quercetin,3,-5.5,43.91549240590367,21.34283376691286,10.985627521537378,1024,3,9
Quercetin,3,-5.5,42.47601063182239,22.808558978063736,12.061179801791909,1024,3,10
Quercetin,3,-5.4,44.486169851143735,22.194853362616254,10.644078942786958,1024,3,11
Quercetin,3,-5.4,42.81183982809808,21.93247653445055,12.338805565210723,1024,3,12
Quercetin,3,-5.4,40.30372254089688,20.67399509880291,11.822225721896945,1024,3,13
Quercetin,3,-5.4,44.517472146590436,20.625443421995232,10.736955799587271,1024,3,14
Quercetin,3,-5.4,38.523794761782526,22.983948932729515,11.619660845034218,1024,3,15
Quercetin,3,-5.4,39.0130646106718,22.490529666105527,11.955753988641044,1024,3,16
Quercetin,3,-5.3,41.405882663470564,25.84074813075827,12.351816566019293,1024,3,17
Quercetin,3,-5.3,36.67704626903691,23.039663795308577,11.635490589371816,1024,3,18
Quercetin,3,-5.3,44.10073166379929,20.26965528527451,10.807640969848862,1024,3,19
Quercetin,3,-5.3,42.480762051355924,20.83292738442096,11.380140591474827,1024,3,20
Quercetin,3,-6.1,43.45314372445893,21.46919573334069,11.585796124130914,1024,4,1
Quercetin,3,-6.0,43.452749384288396,21.435279850750042,11.479615107100548,1024,4,2
Quercetin,3,-5.9,38.27933919238261,22.107869741215048,11.734809326002964,1024,4,3
Quercetin,3,-5.6,36.13457454123203,23.439119533218697,11.326091181580173,1024,4,4
Quercetin,3,-5.6,41.95544154456016,20.726361708278848,11.236684085443557,1024,4,5
Quercetin,3,-5.5,39.603445675549914,22.094117783915966,11.478716792707228,1024,4,6
Quercetin,3,-5.5,44.35971009442696,21.010092991651558,10.484605398113755,1024,4,7
Quercetin,3,-5.5,43.37730939245818,21.306912028862087,10.915144691844723,1024,4,8
Quercetin,3,-5.5,43.91464835502355,21.335121814230305,10.993718492547096,1024,4,9
Quercetin,3,-5.5,42.472456839821454,22.794305890891675,12.051757306622942,1024,4,10
Quercetin,3,-5.4,43.48513287742264,21.481628987993318,11.885681573605279,1024,4,11
Quercetin,3,-5.4,44.50078082644697,22.24809336709819,10.582933070361422,1024,4,12
Quercetin,3,-5.4,42.852105516723675,21.9073124067314,12.315416891195516,1024,4,13
Quercetin,3,-5.4,38.73820793364038,22.89156779227754,11.846295693332983,1024,4,14
Quercetin,3,-5.4,40.28970613645626,20.665405435328665,11.80914630561249,1024,4,15
Quercetin,3,-5.4,38.518723148785305,22.984321168655903,11.611527901459224,1024,4,16
Quercetin,3,-5.4,40.09081101547918,21.923657054160486,11.53833759893834,1024,4,17
Quercetin,3,-5.4,39.021127835912544,22.495556248588887,11.946631656430327,1024,4,18
Quercetin,3,-5.4,41.38262750289628,25.811677157144185,12.35988593447955,1024,4,19
Quercetin,3,-5.2,42.48068657110355,20.83896140470477,11.384871323622693,1024,4,20
Quercetin,3,-6.1,43.452271905400124,21.465634131255587,11.58959469401503,1024,5,1
Quercetin,3,-6.0,43.42477083582472,21.397893662192917,11.459106056104345,1024,5,2
Quercetin,3,-5.9,38.29264006403927,22.09834746735032,11.728365522369833,1024,5,3
Quercetin,3,-5.6,36.145174311414806,23.43081575058877,11.32300278459061,1024,5,4
Quercetin,3,-5.6,41.96849810436126,20.731172657201885,11.226057665413723,1024,5,5
Quercetin,3,-5.5,39.59892904529622,22.10437296434267,11.481004776294977,1024,5,6
Quercetin,3,-5.5,44.36604146999574,21.023122494327765,10.48361855274373,1024,5,7
Quercetin,3,-5.5,43.351291840613875,21.262881923748473,10.965694430650556,1024,5,8
Quercetin,3,-5.5,43.922268060352785,21.330494365238454,10.987077145771082,1024,5,9
Quercetin,3,-5.4,44.48770272244239,22.214017604470097,10.638915700217407,1024,5,10
Quercetin,3,-5.4,42.47819607749451,22.792089810079464,12.071488606819754,1024,5,11
Quercetin,3,-5.4,42.85007513441617,21.919828525128654,12.337390308173793,1024,5,12
Quercetin,3,-5.4,40.297322087857495,20.673364600812885,11.820773727012817,1024,5,13
Quercetin,3,-5.4,44.507902396727786,20.658236610387807,10.710010378586018,1024,5,14
Quercetin,3,-5.4,41.36920899106878,25.80732070121508,12.369610817627763,1024,5,15
Quercetin,3,-5.4,38.513807102126016,22.98842966889834,11.617105666323573,1024,5,16
Quercetin,3,-5.3,39.00660721881798,22.49514111066659,11.959436756286413,1024,5,17
Quercetin,3,-5.3,40.12105559106938,21.91120774177832,11.560411189776872,1024,5,18
Quercetin,3,-5.2,42.484997561245635,20.787540338440355,11.352424663795583,1024,5,19
