ligand,score,COM_x,COM_y,COM_z,exhaustiveness
Phloretin,-7.7,39.861417879450954,18.206412190598737,-0.9156515230167015,8192
Phloretin,-7.1,39.91224540183417,13.652454673710881,-0.31922509681215805,8192
Phloretin,-7.0,39.896348283181105,13.647383960882847,-0.308339842337352,8192
Phloretin,-6.9,40.43476161925693,14.494548956749787,-0.6863933604419241,8192
Phloretin,-9.0,39.80631248654837,16.899355505720468,-0.9188299969196052,8192
Phloretin,-9.0,39.798873434432004,16.899884486987748,-0.9247188392337156,8192
Phloretin,-8.9,39.79876038278364,16.90030382131799,-0.9303201656585044,8192
Phloretin,-8.9,39.78858881028377,16.888234795250614,-0.9197705817768534,8192
Phloretin,-8.5,39.8679755943199,16.23087697601615,-0.8226110252417553,8192
Phloretin,-8.1,39.805050968091315,14.93554966882154,-0.9964328710368114,8192
Phloretin,-8.1,39.799791843697314,14.948365797981026,-0.9972428515180509,8192
Phloretin,-8.1,40.20729053504027,15.29719615964247,-1.191130763127281,8192
Phloretin,-8.1,40.20181982359004,15.282753583051033,-1.1964594946925071,8192
Phloretin,-8.1,40.197791045020196,15.275767811010748,-1.191102287146303,8192
Phloretin,-8.0,39.83569435232322,13.10356203431163,0.6496415581002026,8192
Phloretin,-8.0,39.70523660427323,16.24346337974569,-0.5409697785120732,8192
Phloretin,-8.0,39.69977293344569,16.238229930890594,-0.5242312087739718,8192
Phloretin,-8.0,39.83201055904145,13.12418446837213,0.639096917007909,8192
Phloretin,-7.7,39.89483246789794,17.46950742425268,-0.9714437219171312,8192
Phloretin,-7.7,39.91519199319756,17.479596724530516,-0.9991200982516699,8192
Phloretin,-7.0,39.90252352649184,13.625130777965271,-0.2890269002023797,8192
Phloretin,-7.0,39.92443015023536,14.285552593796687,-1.1493557173131175,8192
Phloretin,-6.9,39.84081255630959,16.902554055640778,-0.9555231768150776,8192
Phloretin,-6.9,39.82935215059525,16.9016471255232,-0.9551984761846222,8192
