,ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
2488,Naringetin,0,-5.1,48.2330317023751,11.661194301582253,-6.8030004187263895,1024,2,15
2489,Naringetin,0,-5.1,40.86481567565685,13.934772316045565,-13.197201323874529,1024,2,16
2490,Naringetin,0,-7.1,40.272129887557156,15.492711629521233,-1.3099905437751085,1024,3,1
2491,Naringetin,0,-7.0,39.97602448987007,15.779148139695945,-0.9825372992117688,1024,3,2
2492,Naringetin,0,-6.1,40.011205307474754,15.282550577245871,-0.7391297740222612,1024,3,3
2493,Naringetin,0,-5.6,47.90891496639817,10.215066136122859,-7.3972791511268685,1024,3,4
2494,Naringetin,0,-5.5,46.993143377310254,10.896713219693579,-8.046778718987559,1024,3,5
2495,Naringetin,0,-5.5,46.775306106543006,10.837151100190287,-7.9033398407669475,1024,3,6
2496,Naringetin,0,-5.5,46.877866298461036,11.12214199232143,-8.16420998923091,1024,3,7
2497,Naringetin,0,-5.5,47.16936130091225,10.34490127830099,-7.800316594005103,1024,3,8
2498,Naringetin,0,-5.5,47.00888484925585,11.403779931242244,-7.689584597282872,1024,3,9
2499,Naringetin,0,-5.4,47.752216341864965,11.92405334065003,-7.55490739938161,1024,3,10
2500,Naringetin,0,-5.4,47.753515528935424,11.92340956896945,-7.550941289697032,1024,3,11
2501,Naringetin,0,-5.4,48.263113001028735,10.892587222948096,-6.433541169961043,1024,3,12
2502,Naringetin,0,-5.3,51.597114508975714,11.293672091187213,-1.9339061853030692,1024,3,13
2503,Naringetin,0,-5.1,40.860712625497285,13.934106476572492,-13.191502354784975,1024,3,14
2504,Naringetin,0,-5.1,48.225439704426314,11.666968373922824,-6.804834407773086,1024,3,15
2505,Naringetin,0,-5.1,48.76054265176611,10.085814028489057,-7.034566587564621,1024,3,16
2506,Naringetin,0,-7.1,40.256437585868376,15.47816258408441,-1.30319384561885,1024,4,1
2507,Naringetin,0,-6.1,40.01625709876116,15.28177394778657,-0.7360386686598351,1024,4,2
2508,Naringetin,0,-5.6,47.907537800087596,10.223842687992382,-7.398254221556114,1024,4,3
2509,Naringetin,0,-5.6,47.9048118407007,10.217294116149539,-7.392433592692917,1024,4,4
2510,Naringetin,0,-5.5,46.890999030165894,11.026908925339113,-8.090313249057619,1024,4,5
2511,Naringetin,0,-5.5,46.9361269794986,11.042332379533903,-8.088283590994454,1024,4,6
2512,Naringetin,0,-5.5,46.84101103157847,10.933757461670014,-7.841330081250403,1024,4,7
2513,Naringetin,0,-5.5,46.840366540007636,10.932457711484759,-7.844235406454514,1024,4,8
2514,Naringetin,0,-5.5,47.021120193775346,11.39822354487072,-7.6963130602887775,1024,4,9
2515,Naringetin,0,-5.4,47.0091028217219,11.406513079576024,-7.712144134285481,1024,4,10
2516,Naringetin,0,-5.4,47.7525174711875,11.924115912659,-7.545844691647536,1024,4,11
2517,Naringetin,0,-5.4,48.24308419941683,10.915925869850877,-6.411202163151156,1024,4,12
2518,Naringetin,0,-5.3,51.60919353449985,11.303900350263483,-1.922920872568035,1024,4,13
2519,Naringetin,0,-5.1,48.06775824805492,10.564349185888755,-7.737922917943842,1024,4,14
2520,Naringetin,0,-5.1,40.85159048863396,13.934785893115654,-13.198421787724572,1024,4,15
2521,Naringetin,0,-5.1,48.23549429175626,11.658387461660135,-6.80766403363004,1024,4,16
2522,Naringetin,0,-5.1,44.02547107113632,12.796076367637525,-11.195960300710906,1024,4,17
2523,Naringetin,0,-7.4,40.15602077194453,15.136056784693563,-0.6114413629931448,1024,5,1
2524,Naringetin,0,-7.1,40.24788794486735,15.479805402041555,-1.3017676760100414,1024,5,2
2525,Naringetin,0,-6.9,39.9970717689427,15.844413949257815,-1.0268201218319002,1024,5,3
2526,Naringetin,0,-6.1,40.020134601686735,15.280418115699351,-0.7391266263549433,1024,5,4
2527,Naringetin,0,-5.6,47.905546468103765,10.222455934139436,-7.391521987656923,1024,5,5
2528,Naringetin,0,-5.6,47.906367408693924,10.222022081471398,-7.3913323024760915,1024,5,6
2529,Naringetin,0,-5.6,46.88385022461139,11.005030949427509,-8.090444650413247,1024,5,7
2530,Naringetin,0,-5.5,46.83641185273813,10.924998294088953,-7.840814488556119,1024,5,8
2531,Naringetin,0,-5.5,46.8881611667222,11.128423974525028,-8.160450384076974,1024,5,9
2532,Naringetin,0,-5.5,46.79048026107858,10.831962337499402,-7.914013711351313,1024,5,10
2533,Naringetin,0,-5.5,47.01761207264927,11.401620461311856,-7.701673400410112,1024,5,11
2534,Naringetin,0,-5.4,47.007308362345924,11.412552255875115,-7.711923131410707,1024,5,12
2535,Naringetin,0,-5.4,47.751841434321044,11.93072567562567,-7.543692741465489,1024,5,13
2536,Naringetin,0,-5.4,47.75754262478827,11.919497720904962,-7.55584000989137,1024,5,14
2537,Naringetin,0,-5.4,48.22739495374672,10.932662115240042,-6.396916831896408,1024,5,15
2538,Naringetin,0,-5.3,51.602853502532255,11.307201999612285,-1.9217246424886003,1024,5,16
2539,Naringetin,0,-5.3,47.70791292299821,11.078604808012438,-8.115140088142287,1024,5,17
2540,Naringetin,0,-5.1,48.238911252804286,11.653217206219557,-6.798993593258313,1024,5,18
2541,Naringetin,0,-7.4,40.149396770912844,15.124383764632913,-0.610011648040942,1024,1,1
2542,Naringetin,0,-7.1,40.25397644994652,15.483241716987932,-1.3037597811558088,1024,1,2
2543,Naringetin,0,-7.0,40.00520005652429,15.803130450823932,-0.9451112170719386,1024,1,3
2544,Naringetin,0,-6.1,40.02118119271059,15.280631142786383,-0.7439080890262455,1024,1,4
2545,Naringetin,0,-5.6,47.90825263601942,10.217666526609916,-7.392032106358634,1024,1,5
2546,Naringetin,0,-5.6,47.90840276591959,10.218560234246645,-7.393956777101767,1024,1,6
2547,Naringetin,0,-5.6,46.880345813431504,10.952835562956354,-8.05895568142172,1024,1,7
2548,Naringetin,0,-5.5,47.05752967337595,11.04844022057686,-8.147325996730293,1024,1,8
2549,Naringetin,0,-5.5,46.77826620708597,10.834753720262357,-7.902052827235246,1024,1,9
2550,Naringetin,0,-5.5,47.007382417185106,11.406781460011521,-7.6886384563632815,1024,1,10
2551,Naringetin,0,-5.4,47.748644681251605,11.922592471542762,-7.552000583177191,1024,1,11
2552,Naringetin,0,-5.4,47.747485103333865,11.919924978974393,-7.559318442328728,1024,1,12
2553,Naringetin,0,-5.4,48.24667103008442,10.914555649762663,-6.4124684930432565,1024,1,13
2554,Naringetin,0,-5.3,51.603847567484706,11.302623757547245,-1.9229255186070693,1024,1,14
2555,Naringetin,0,-5.1,40.85244719636089,13.939151481451685,-13.196949542026573,1024,1,15
2556,Naringetin,0,-5.1,48.231079722464216,11.660256628814874,-6.806492664118898,1024,1,16
2557,Naringetin,0,-5.1,44.03118226354064,12.796976296514833,-11.204340807485345,1024,1,17
2558,Naringetin,0,-5.1,48.43158973203871,10.838043570494339,-7.587653373433797,1024,1,18
2559,Naringetin,0,-7.4,40.14355568152811,15.124166047126408,-0.6120612745651234,1024,2,1
2560,Naringetin,0,-6.9,40.25119775953268,15.507241831510743,-1.2576633360060396,1024,2,2
2561,Naringetin,0,-6.1,40.01642127932541,15.28351439693028,-0.7351741315094192,1024,2,3
2562,Naringetin,0,-5.6,47.91137860951078,10.221753554367675,-7.389508629221284,1024,2,4
2563,Naringetin,0,-5.6,47.91096277978393,10.220080386422906,-7.3962263596847535,1024,2,5
2564,Naringetin,0,-5.5,46.84318013563545,11.008798351251562,-8.088006172756478,1024,2,6
2565,Naringetin,0,-5.5,46.876668978401106,11.136065773024011,-8.159813522293687,1024,2,7
2566,Naringetin,0,-5.5,47.0194336055359,11.405439097918984,-7.698550905083548,1024,2,8
2567,Naringetin,0,-5.5,46.78567000310286,10.897164941415166,-7.925013987133172,1024,2,9
2568,Naringetin,0,-5.4,47.043909945481225,11.393193673188698,-7.687673110949349,1024,2,10
2569,Naringetin,0,-5.4,47.75255794599435,11.919164366521315,-7.5487157909471705,1024,2,11
2570,Naringetin,0,-5.4,47.747834655589216,11.926409005854651,-7.545974284576335,1024,2,12
2571,Naringetin,0,-5.4,48.24801695781075,10.90712114111528,-6.415444531178818,1024,2,13
2572,Naringetin,0,-5.3,51.60473303426696,11.301020541607006,-1.9264698908750408,1024,2,14
2573,Naringetin,0,-5.1,48.2330317023751,11.661194301582253,-6.8030004187263895,1024,2,15
2574,Naringetin,0,-5.1,40.86481567565685,13.934772316045565,-13.197201323874529,1024,2,16
2575,Naringetin,0,-7.1,40.272129887557156,15.492711629521233,-1.3099905437751085,1024,3,1
2576,Naringetin,0,-7.0,39.97602448987007,15.779148139695945,-0.9825372992117688,1024,3,2
2577,Naringetin,0,-6.1,40.011205307474754,15.282550577245871,-0.7391297740222612,1024,3,3
2578,Naringetin,0,-5.6,47.90891496639817,10.215066136122859,-7.3972791511268685,1024,3,4
2579,Naringetin,0,-5.5,46.993143377310254,10.896713219693579,-8.046778718987559,1024,3,5
2580,Naringetin,0,-5.5,46.775306106543006,10.837151100190287,-7.9033398407669475,1024,3,6
2581,Naringetin,0,-5.5,46.877866298461036,11.12214199232143,-8.16420998923091,1024,3,7
2582,Naringetin,0,-5.5,47.16936130091225,10.34490127830099,-7.800316594005103,1024,3,8
2583,Naringetin,0,-5.5,47.00888484925585,11.403779931242244,-7.689584597282872,1024,3,9
2584,Naringetin,0,-5.4,47.752216341864965,11.92405334065003,-7.55490739938161,1024,3,10
2585,Naringetin,0,-5.4,47.753515528935424,11.92340956896945,-7.550941289697032,1024,3,11
2586,Naringetin,0,-5.4,48.263113001028735,10.892587222948096,-6.433541169961043,1024,3,12
2587,Naringetin,0,-5.3,51.597114508975714,11.293672091187213,-1.9339061853030692,1024,3,13
2588,Naringetin,0,-5.1,40.860712625497285,13.934106476572492,-13.191502354784975,1024,3,14
2589,Naringetin,0,-5.1,48.225439704426314,11.666968373922824,-6.804834407773086,1024,3,15
2590,Naringetin,0,-5.1,48.76054265176611,10.085814028489057,-7.034566587564621,1024,3,16
2591,Naringetin,0,-7.1,40.256437585868376,15.47816258408441,-1.30319384561885,1024,4,1
2592,Naringetin,0,-6.1,40.01625709876116,15.28177394778657,-0.7360386686598351,1024,4,2
2593,Naringetin,0,-5.6,47.907537800087596,10.223842687992382,-7.398254221556114,1024,4,3
2594,Naringetin,0,-5.6,47.9048118407007,10.217294116149539,-7.392433592692917,1024,4,4
2595,Naringetin,0,-5.5,46.890999030165894,11.026908925339113,-8.090313249057619,1024,4,5
2596,Naringetin,0,-5.5,46.9361269794986,11.042332379533903,-8.088283590994454,1024,4,6
2597,Naringetin,0,-5.5,46.84101103157847,10.933757461670014,-7.841330081250403,1024,4,7
2598,Naringetin,0,-5.5,46.840366540007636,10.932457711484759,-7.844235406454514,1024,4,8
2599,Naringetin,0,-5.5,47.021120193775346,11.39822354487072,-7.6963130602887775,1024,4,9
2600,Naringetin,0,-5.4,47.0091028217219,11.406513079576024,-7.712144134285481,1024,4,10
2601,Naringetin,0,-5.4,47.7525174711875,11.924115912659,-7.545844691647536,1024,4,11
2602,Naringetin,0,-5.4,48.24308419941683,10.915925869850877,-6.411202163151156,1024,4,12
2603,Naringetin,0,-5.3,51.60919353449985,11.303900350263483,-1.922920872568035,1024,4,13
2604,Naringetin,0,-5.1,48.06775824805492,10.564349185888755,-7.737922917943842,1024,4,14
2605,Naringetin,0,-5.1,40.85159048863396,13.934785893115654,-13.198421787724572,1024,4,15
2606,Naringetin,0,-5.1,48.23549429175626,11.658387461660135,-6.80766403363004,1024,4,16
2607,Naringetin,0,-5.1,44.02547107113632,12.796076367637525,-11.195960300710906,1024,4,17
2608,Naringetin,0,-7.4,40.15602077194453,15.136056784693563,-0.6114413629931448,1024,5,1
2609,Naringetin,0,-7.1,40.24788794486735,15.479805402041555,-1.3017676760100414,1024,5,2
2610,Naringetin,0,-6.9,39.9970717689427,15.844413949257815,-1.0268201218319002,1024,5,3
2611,Naringetin,0,-6.1,40.020134601686735,15.280418115699351,-0.7391266263549433,1024,5,4
2612,Naringetin,0,-5.6,47.905546468103765,10.222455934139436,-7.391521987656923,1024,5,5
2613,Naringetin,0,-5.6,47.906367408693924,10.222022081471398,-7.3913323024760915,1024,5,6
2614,Naringetin,0,-5.6,46.88385022461139,11.005030949427509,-8.090444650413247,1024,5,7
2615,Naringetin,0,-5.5,46.83641185273813,10.924998294088953,-7.840814488556119,1024,5,8
2616,Naringetin,0,-5.5,46.8881611667222,11.128423974525028,-8.160450384076974,1024,5,9
2617,Naringetin,0,-5.5,46.79048026107858,10.831962337499402,-7.914013711351313,1024,5,10
2618,Naringetin,0,-5.5,47.01761207264927,11.401620461311856,-7.701673400410112,1024,5,11
2619,Naringetin,0,-5.4,47.007308362345924,11.412552255875115,-7.711923131410707,1024,5,12
2620,Naringetin,0,-5.4,47.751841434321044,11.93072567562567,-7.543692741465489,1024,5,13
2621,Naringetin,0,-5.4,47.75754262478827,11.919497720904962,-7.55584000989137,1024,5,14
2622,Naringetin,0,-5.4,48.22739495374672,10.932662115240042,-6.396916831896408,1024,5,15
2623,Naringetin,0,-5.3,51.602853502532255,11.307201999612285,-1.9217246424886003,1024,5,16
2624,Naringetin,0,-5.3,47.70791292299821,11.078604808012438,-8.115140088142287,1024,5,17
2625,Naringetin,0,-5.1,48.238911252804286,11.653217206219557,-6.798993593258313,1024,5,18
2626,Naringetin,1,-7.4,40.12902079573063,15.318821522019505,-0.7646273882317826,1024,1,1
2627,Naringetin,1,-7.4,40.1111764203697,15.351026697112873,-0.7390168735334605,1024,1,2
2628,Naringetin,1,-7.4,39.60859259526085,16.95997569373122,-1.0151087097292182,1024,1,3
2629,Naringetin,1,-7.1,40.26061441531321,15.522714069153393,-1.3436021169164627,1024,1,4
2630,Naringetin,1,-6.4,40.55265917974771,13.590734791245904,0.11085256674335227,1024,1,5
2631,Naringetin,1,-6.2,40.27484294963939,14.115793303356785,-0.3227977615388949,1024,1,6
2632,Naringetin,1,-6.1,40.010032452358885,15.385637181641615,-0.7744121092935147,1024,1,7
2633,Naringetin,1,-5.6,47.887041129950276,10.114893458604724,-7.453537090228549,1024,1,8
2634,Naringetin,1,-5.6,47.90945483443173,10.109827697815733,-7.461238676016048,1024,1,9
2635,Naringetin,1,-5.5,46.92445771513249,10.865650000292582,-8.072102365910476,1024,1,10
2636,Naringetin,1,-5.5,46.78240988426814,10.8039188786401,-7.924446202132679,1024,1,11
2637,Naringetin,1,-5.5,46.790331486529595,10.8049624097696,-7.931183713656205,1024,1,12
2638,Naringetin,1,-5.3,47.4741926020547,11.331239103101765,-7.263052314048441,1024,1,13
2639,Naringetin,1,-7.4,40.11708672363019,15.336061920133307,-0.7566264880840428,1024,2,1
2640,Naringetin,1,-7.4,40.12508747422193,15.333226111108706,-0.7555686064185517,1024,2,2
2641,Naringetin,1,-7.4,39.61152837904786,16.95074407367275,-1.0025725095412246,1024,2,3
2642,Naringetin,1,-7.1,40.270964015824696,15.525185347145081,-1.344701802218126,1024,2,4
2643,Naringetin,1,-6.4,40.55318764862033,13.589291075557625,0.11690698187112344,1024,2,5
2644,Naringetin,1,-6.2,40.26380673983818,14.138764459872231,-0.3159957458615055,1024,2,6
2645,Naringetin,1,-6.1,40.00834380286091,15.38346121305567,-0.7762427492890583,1024,2,7
2646,Naringetin,1,-5.6,47.90296130603423,10.100997638565573,-7.444875595478702,1024,2,8
2647,Naringetin,1,-5.6,47.92438981032762,10.116255647885618,-7.46357638165839,1024,2,9
2648,Naringetin,1,-5.6,46.948036199618066,10.923704406757047,-8.023704836350563,1024,2,10
2649,Naringetin,1,-5.5,46.78532205751054,10.798314278167007,-7.923082271983538,1024,2,11
2650,Naringetin,1,-5.5,46.792274321486595,10.8128977303738,-7.929040550496772,1024,2,12
2651,Naringetin,1,-5.3,47.467113063115775,11.365594903955493,-7.235877509233072,1024,2,13
2652,Naringetin,1,-5.3,47.504994788794356,11.352293230744614,-7.204256302193087,1024,2,14
2653,Naringetin,1,-7.4,40.13076532688663,15.303802573016656,-0.7631703837182773,1024,3,1
2654,Naringetin,1,-7.4,40.1145601726156,15.324150001850455,-0.7534298908780802,1024,3,2
2655,Naringetin,1,-7.4,39.614899122734045,16.956104084816502,-1.0081566007047222,1024,3,3
2656,Naringetin,1,-7.1,40.26307527758104,15.51653773731661,-1.3425196296422115,1024,3,4
2657,Naringetin,1,-6.4,40.55995434788079,13.587843530384765,0.11796391961638898,1024,3,5
2658,Naringetin,1,-6.2,40.278353020160985,14.120751459595835,-0.3200336194731633,1024,3,6
2659,Naringetin,1,-6.1,40.009783372246034,15.39153362019511,-0.7767930809986301,1024,3,7
2660,Naringetin,1,-5.6,47.88578239177273,10.116744993730887,-7.449915658246622,1024,3,8
2661,Naringetin,1,-5.6,47.91495787756946,10.109305620638006,-7.459587060929099,1024,3,9
2662,Naringetin,1,-5.6,46.950853061159684,10.932787606550102,-8.026957148331968,1024,3,10
2663,Naringetin,1,-5.5,46.92911431275946,10.86769177330321,-8.06136031869106,1024,3,11
2664,Naringetin,1,-5.5,46.79075005576056,10.799365955538557,-7.918424187839903,1024,3,12
2665,Naringetin,1,-5.5,46.784804784363175,10.802595478317388,-7.929660376043657,1024,3,13
2666,Naringetin,1,-5.3,47.466871974293404,11.347908818415698,-7.252498095782868,1024,3,14
2667,Naringetin,1,-7.4,40.12165427928109,15.343526214133648,-0.7408550398128244,1024,4,1
2668,Naringetin,1,-7.4,40.11060673780153,15.349448629073859,-0.7594657740575224,1024,4,2
2669,Naringetin,1,-7.4,39.61084233667261,16.95515113545146,-1.0222339742734816,1024,4,3
2670,Naringetin,1,-7.1,40.26648641514056,15.525705840229977,-1.3469050267000775,1024,4,4
2671,Naringetin,1,-6.4,40.555355136895045,13.585794756132165,0.11776478641800565,1024,4,5
2672,Naringetin,1,-6.2,40.25809511198881,14.122437612314243,-0.3048431323287093,1024,4,6
2673,Naringetin,1,-6.1,40.00517747683689,15.384845890223325,-0.7754863985738685,1024,4,7
2674,Naringetin,1,-5.6,47.91408753562502,10.109168709648667,-7.4565855919670225,1024,4,8
2675,Naringetin,1,-5.6,47.917227627642994,10.114999788736963,-7.468498514585247,1024,4,9
2676,Naringetin,1,-5.6,46.955240664016465,10.937334954207223,-8.025015558307048,1024,4,10
2677,Naringetin,1,-5.5,46.784882470874784,10.802986085744983,-7.919169652808954,1024,4,11
2678,Naringetin,1,-5.5,46.794410745203045,10.815308077520775,-7.9163089623937415,1024,4,12
2679,Naringetin,1,-5.3,47.47176266307248,11.327505183353908,-7.2576870467866375,1024,4,13
2680,Naringetin,1,-7.4,40.13014721302634,15.318543371428325,-0.7707445535742177,1024,5,1
2681,Naringetin,1,-7.4,40.11946951174152,15.320953472203074,-0.7603347460599259,1024,5,2
2682,Naringetin,1,-7.4,39.61281923217133,16.95424150716877,-1.0010139093154165,1024,5,3
2683,Naringetin,1,-7.1,40.264847994874394,15.523017078868985,-1.341019902574302,1024,5,4
2684,Naringetin,1,-6.4,40.5596449464703,13.583847554413726,0.12171975212917813,1024,5,5
2685,Naringetin,1,-6.2,40.27065450916264,14.12468887413595,-0.3185744061969684,1024,5,6
2686,Naringetin,1,-6.1,40.00590028171701,15.387241740774028,-0.7779115832257452,1024,5,7
2687,Naringetin,1,-5.6,47.91456760063932,10.118127656300269,-7.458284813964276,1024,5,8
2688,Naringetin,1,-5.6,47.92096044274352,10.101947048818714,-7.458323422056977,1024,5,9
2689,Naringetin,1,-5.5,46.925472535690744,10.866233962342443,-8.078981596025402,1024,5,10
2690,Naringetin,1,-5.5,46.92025164285514,10.865278182128655,-8.069804292910586,1024,5,11
2691,Naringetin,1,-5.5,46.78876918768072,10.812187486677324,-7.924142510599822,1024,5,12
2692,Naringetin,1,-5.5,46.796534431961966,10.803854375018195,-7.91936316063492,1024,5,13
2693,Naringetin,1,-5.3,47.48664852221125,11.328863080271374,-7.26859745233492,1024,5,14
2694,Naringetin,0,-7.4,40.149396770912844,15.124383764632913,-0.610011648040942,1024,1,1
2695,Naringetin,0,-7.1,40.25397644994652,15.483241716987932,-1.3037597811558088,1024,1,2
2696,Naringetin,0,-7.0,40.00520005652429,15.803130450823932,-0.9451112170719386,1024,1,3
2697,Naringetin,0,-6.1,40.02118119271059,15.280631142786383,-0.7439080890262455,1024,1,4
2698,Naringetin,0,-5.6,47.90825263601942,10.217666526609916,-7.392032106358634,1024,1,5
2699,Naringetin,0,-5.6,47.90840276591959,10.218560234246645,-7.393956777101767,1024,1,6
2700,Naringetin,0,-5.6,46.880345813431504,10.952835562956354,-8.05895568142172,1024,1,7
2701,Naringetin,0,-5.5,47.05752967337595,11.04844022057686,-8.147325996730293,1024,1,8
2702,Naringetin,0,-5.5,46.77826620708597,10.834753720262357,-7.902052827235246,1024,1,9
2703,Naringetin,0,-5.5,47.007382417185106,11.406781460011521,-7.6886384563632815,1024,1,10
2704,Naringetin,0,-5.4,47.748644681251605,11.922592471542762,-7.552000583177191,1024,1,11
2705,Naringetin,0,-5.4,47.747485103333865,11.919924978974393,-7.559318442328728,1024,1,12
2706,Naringetin,0,-5.4,48.24667103008442,10.914555649762663,-6.4124684930432565,1024,1,13
2707,Naringetin,0,-5.3,51.603847567484706,11.302623757547245,-1.9229255186070693,1024,1,14
2708,Naringetin,0,-5.1,40.85244719636089,13.939151481451685,-13.196949542026573,1024,1,15
2709,Naringetin,0,-5.1,48.231079722464216,11.660256628814874,-6.806492664118898,1024,1,16
2710,Naringetin,0,-5.1,44.03118226354064,12.796976296514833,-11.204340807485345,1024,1,17
2711,Naringetin,0,-5.1,48.43158973203871,10.838043570494339,-7.587653373433797,1024,1,18
2712,Naringetin,0,-7.4,40.14355568152811,15.124166047126408,-0.6120612745651234,1024,2,1
2713,Naringetin,0,-6.9,40.25119775953268,15.507241831510743,-1.2576633360060396,1024,2,2
2714,Naringetin,0,-6.1,40.01642127932541,15.28351439693028,-0.7351741315094192,1024,2,3
2715,Naringetin,0,-5.6,47.91137860951078,10.221753554367675,-7.389508629221284,1024,2,4
2716,Naringetin,0,-5.6,47.91096277978393,10.220080386422906,-7.3962263596847535,1024,2,5
2717,Naringetin,0,-5.5,46.84318013563545,11.008798351251562,-8.088006172756478,1024,2,6
2718,Naringetin,0,-5.5,46.876668978401106,11.136065773024011,-8.159813522293687,1024,2,7
2719,Naringetin,0,-5.5,47.0194336055359,11.405439097918984,-7.698550905083548,1024,2,8
2720,Naringetin,0,-5.5,46.78567000310286,10.897164941415166,-7.925013987133172,1024,2,9
2721,Naringetin,0,-5.4,47.043909945481225,11.393193673188698,-7.687673110949349,1024,2,10
2722,Naringetin,0,-5.4,47.75255794599435,11.919164366521315,-7.5487157909471705,1024,2,11
2723,Naringetin,0,-5.4,47.747834655589216,11.926409005854651,-7.545974284576335,1024,2,12
2724,Naringetin,0,-5.4,48.24801695781075,10.90712114111528,-6.415444531178818,1024,2,13
2725,Naringetin,0,-5.3,51.60473303426696,11.301020541607006,-1.9264698908750408,1024,2,14
2726,Naringetin,0,-5.1,48.2330317023751,11.661194301582253,-6.8030004187263895,1024,2,15
2727,Naringetin,0,-5.1,40.86481567565685,13.934772316045565,-13.197201323874529,1024,2,16
2728,Naringetin,0,-7.1,40.272129887557156,15.492711629521233,-1.3099905437751085,1024,3,1
2729,Naringetin,0,-7.0,39.97602448987007,15.779148139695945,-0.9825372992117688,1024,3,2
2730,Naringetin,0,-6.1,40.011205307474754,15.282550577245871,-0.7391297740222612,1024,3,3
2731,Naringetin,0,-5.6,47.90891496639817,10.215066136122859,-7.3972791511268685,1024,3,4
2732,Naringetin,0,-5.5,46.993143377310254,10.896713219693579,-8.046778718987559,1024,3,5
2733,Naringetin,0,-5.5,46.775306106543006,10.837151100190287,-7.9033398407669475,1024,3,6
2734,Naringetin,0,-5.5,46.877866298461036,11.12214199232143,-8.16420998923091,1024,3,7
2735,Naringetin,0,-5.5,47.16936130091225,10.34490127830099,-7.800316594005103,1024,3,8
2736,Naringetin,0,-5.5,47.00888484925585,11.403779931242244,-7.689584597282872,1024,3,9
2737,Naringetin,0,-5.4,47.752216341864965,11.92405334065003,-7.55490739938161,1024,3,10
2738,Naringetin,0,-5.4,47.753515528935424,11.92340956896945,-7.550941289697032,1024,3,11
2739,Naringetin,0,-5.4,48.263113001028735,10.892587222948096,-6.433541169961043,1024,3,12
2740,Naringetin,0,-5.3,51.597114508975714,11.293672091187213,-1.9339061853030692,1024,3,13
2741,Naringetin,0,-5.1,40.860712625497285,13.934106476572492,-13.191502354784975,1024,3,14
2742,Naringetin,0,-5.1,48.225439704426314,11.666968373922824,-6.804834407773086,1024,3,15
2743,Naringetin,0,-5.1,48.76054265176611,10.085814028489057,-7.034566587564621,1024,3,16
2744,Naringetin,0,-7.1,40.256437585868376,15.47816258408441,-1.30319384561885,1024,4,1
2745,Naringetin,0,-6.1,40.01625709876116,15.28177394778657,-0.7360386686598351,1024,4,2
2746,Naringetin,0,-5.6,47.907537800087596,10.223842687992382,-7.398254221556114,1024,4,3
2747,Naringetin,0,-5.6,47.9048118407007,10.217294116149539,-7.392433592692917,1024,4,4
2748,Naringetin,0,-5.5,46.890999030165894,11.026908925339113,-8.090313249057619,1024,4,5
2749,Naringetin,0,-5.5,46.9361269794986,11.042332379533903,-8.088283590994454,1024,4,6
2750,Naringetin,0,-5.5,46.84101103157847,10.933757461670014,-7.841330081250403,1024,4,7
2751,Naringetin,0,-5.5,46.840366540007636,10.932457711484759,-7.844235406454514,1024,4,8
2752,Naringetin,0,-5.5,47.021120193775346,11.39822354487072,-7.6963130602887775,1024,4,9
2753,Naringetin,0,-5.4,47.0091028217219,11.406513079576024,-7.712144134285481,1024,4,10
2754,Naringetin,0,-5.4,47.7525174711875,11.924115912659,-7.545844691647536,1024,4,11
2755,Naringetin,0,-5.4,48.24308419941683,10.915925869850877,-6.411202163151156,1024,4,12
2756,Naringetin,0,-5.3,51.60919353449985,11.303900350263483,-1.922920872568035,1024,4,13
2757,Naringetin,0,-5.1,48.06775824805492,10.564349185888755,-7.737922917943842,1024,4,14
2758,Naringetin,0,-5.1,40.85159048863396,13.934785893115654,-13.198421787724572,1024,4,15
2759,Naringetin,0,-5.1,48.23549429175626,11.658387461660135,-6.80766403363004,1024,4,16
2760,Naringetin,0,-5.1,44.02547107113632,12.796076367637525,-11.195960300710906,1024,4,17
2761,Naringetin,0,-7.4,40.15602077194453,15.136056784693563,-0.6114413629931448,1024,5,1
2762,Naringetin,0,-7.1,40.24788794486735,15.479805402041555,-1.3017676760100414,1024,5,2
2763,Naringetin,0,-6.9,39.9970717689427,15.844413949257815,-1.0268201218319002,1024,5,3
2764,Naringetin,0,-6.1,40.020134601686735,15.280418115699351,-0.7391266263549433,1024,5,4
2765,Naringetin,0,-5.6,47.905546468103765,10.222455934139436,-7.391521987656923,1024,5,5
2766,Naringetin,0,-5.6,47.906367408693924,10.222022081471398,-7.3913323024760915,1024,5,6
2767,Naringetin,0,-5.6,46.88385022461139,11.005030949427509,-8.090444650413247,1024,5,7
2768,Naringetin,0,-5.5,46.83641185273813,10.924998294088953,-7.840814488556119,1024,5,8
2769,Naringetin,0,-5.5,46.8881611667222,11.128423974525028,-8.160450384076974,1024,5,9
2770,Naringetin,0,-5.5,46.79048026107858,10.831962337499402,-7.914013711351313,1024,5,10
2771,Naringetin,0,-5.5,47.01761207264927,11.401620461311856,-7.701673400410112,1024,5,11
2772,Naringetin,0,-5.4,47.007308362345924,11.412552255875115,-7.711923131410707,1024,5,12
2773,Naringetin,0,-5.4,47.751841434321044,11.93072567562567,-7.543692741465489,1024,5,13
2774,Naringetin,0,-5.4,47.75754262478827,11.919497720904962,-7.55584000989137,1024,5,14
2775,Naringetin,0,-5.4,48.22739495374672,10.932662115240042,-6.396916831896408,1024,5,15
