ligand,site,score,COM_x,COM_y,COM_z,exhaustiveness,i,model
Naringetin,3,-5.6,42.19044228624305,23.088637012783167,11.863886722277488,1024,1,9
Naringetin,3,-5.5,40.43450212467546,20.198307844447495,11.797176100131393,1024,1,10
Naringetin,3,-5.5,42.79621613858128,23.031982679622427,11.904832708397509,1024,1,11
Naringetin,3,-5.5,42.0457777558409,23.78374476711708,11.663271081866638,1024,1,12
Naringetin,3,-5.5,41.48735089331971,21.420794320535133,12.493652857131243,1024,1,13
Naringetin,3,-5.4,42.68781730542201,19.712759219560898,11.130380210398236,1024,1,14
Naringetin,3,-5.4,42.06142716908061,22.772699621649185,11.792977077504132,1024,1,15
Naringetin,3,-5.4,40.857616511680924,21.107987156499036,11.444421999747556,1024,1,16
Naringetin,3,-5.4,37.73993351065752,21.673920283311347,11.723901902058918,1024,1,17
Naringetin,3,-5.4,38.64246931126959,23.18455302181763,12.17391510858275,1024,1,18
Naringetin,3,-5.3,44.341218522509934,22.26877450018624,10.735492747788182,1024,1,19
Naringetin,3,-5.3,43.966137504349724,19.341403075290735,11.194597609490305,1024,1,20
Naringetin,3,-6.0,38.53034041664875,21.787398455925562,11.622163970821086,1024,2,1
Naringetin,3,-6.0,38.56401905562232,21.785836576259015,11.640458268216067,1024,2,2
Naringetin,3,-5.9,36.51133134358508,23.155697203827277,11.376277114338377,1024,2,3
Naringetin,3,-5.7,42.496410922344815,20.670102780229232,10.911827758990828,1024,2,4
Naringetin,3,-5.7,42.49657314340638,20.66615795833575,10.91407837828411,1024,2,5
Naringetin,3,-5.6,38.535103572389644,22.387812521150064,11.862208712229423,1024,2,6
Naringetin,3,-5.6,42.55927419016913,21.262461833621856,11.91865108943715,1024,2,7
Naringetin,3,-5.6,42.56499817455056,21.25099623275443,11.880970219586658,1024,2,8
Naringetin,3,-5.6,42.604056536573495,21.225225380655353,11.947430624143221,1024,2,9
Naringetin,3,-5.6,42.186395023813084,23.099014184185364,11.866664920402854,1024,2,10
Naringetin,3,-5.6,42.19055124584021,23.099178211545897,11.88016939800141,1024,2,11
Naringetin,3,-5.5,40.43300596202542,20.19944469000608,11.792187542152876,1024,2,12
Naringetin,3,-5.5,42.054087496412166,23.789458399457533,11.650697428997196,1024,2,13
Naringetin,3,-5.5,41.9514532564944,22.885596313338368,11.809925054816304,1024,2,14
Naringetin,3,-5.4,42.66955620497411,19.724015251823648,11.13240521611488,1024,2,15
Naringetin,3,-5.4,40.86197223699673,21.13688278738937,11.451789397650318,1024,2,16
Naringetin,3,-5.4,37.73164478597118,21.66877062191357,11.71732165109514,1024,2,17
Naringetin,3,-5.3,44.346087217894514,22.260078753086027,10.73368686485724,1024,2,18
Naringetin,3,-5.3,43.955810937057244,19.305641894935253,11.254681187429002,1024,2,19
Naringetin,3,-6.0,38.557290017570566,21.78837169505382,11.638102501559592,1024,3,1
Naringetin,3,-6.0,38.57814054843734,21.78244960916719,11.65002891020721,1024,3,2
Naringetin,3,-5.9,36.50522537335994,23.156276716434324,11.382299633154652,1024,3,3
Naringetin,3,-5.7,42.49202439753748,20.668701975712214,10.910985101927961,1024,3,4
Naringetin,3,-5.7,42.499229088929674,20.67479150024954,10.911483105378238,1024,3,5
Naringetin,3,-5.6,38.56677317052098,22.42894522633302,11.895163086556073,1024,3,6
Naringetin,3,-5.6,42.57045036697836,21.251831246350882,11.879143377918199,1024,3,7
Naringetin,3,-5.6,42.58251525930906,21.237584801022525,11.958562814999473,1024,3,8
Naringetin,3,-5.6,42.567774087691355,21.24939119828018,11.891052258876872,1024,3,9
Naringetin,3,-5.6,42.19544872794193,23.091892966544236,11.863731152961972,1024,3,10
Naringetin,3,-5.5,40.43581371972586,20.204345030314357,11.793752857731597,1024,3,11
Naringetin,3,-5.5,42.80040119170596,23.037192438591816,11.90759607076583,1024,3,12
Naringetin,3,-5.5,42.03232296160996,23.793153220192107,11.652909157880448,1024,3,13
Naringetin,3,-5.4,42.69877603845477,19.72358281401004,11.12456451771878,1024,3,14
Naringetin,3,-5.4,42.0374751909936,22.79573323975446,11.809880362652013,1024,3,15
Naringetin,3,-5.4,40.858848668940276,21.13354027057325,11.445119566825658,1024,3,16
Naringetin,3,-5.4,37.75743919329134,21.67824264662131,11.676368834111479,1024,3,17
Naringetin,3,-5.3,44.345901038236285,22.258591304276468,10.79586562203933,1024,3,18
Naringetin,3,-5.3,43.96999058222803,19.336126508716394,11.201528081151762,1024,3,19
Naringetin,3,-6.0,38.53312828142611,21.78413573505974,11.630255988566267,1024,4,1
