Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
11 2 -6.7910137 0.0 -33.8631 6.61322 -12.7144 331.081 -2696.5 330.1 -2690.9 0.0 330.1 -2690.9 5.60916 -33.8631 -2389.0537 1.42376 1.42376
11 3 -6.178649 0.0 -26.8621 6.606 -12.7102 331.081 -2696.5 330.163 -2691.82 0.0 330.163 -2691.82 8.23216 -26.8621 -2380.2869 10.5162 10.5162
11 4 -5.9961357 0.0 -23.798 6.60534 -12.2405 331.081 -2696.5 330.166 -2693.11 0.0 330.166 -2693.11 8.13258 -23.798 -2378.6096 12.0517 12.0517
11 5 -6.0027843 0.0 -23.8475 6.60529 -12.2327 331.081 -2696.5 330.163 -2693.13 0.0 330.163 -2693.13 8.20779 -23.8475 -2378.6064 12.106 12.106
11 6 -5.9546595 0.0 -24.3213 6.60469 -12.0159 331.081 -2696.5 330.166 -2691.4 0.0 330.166 -2691.4 7.69383 -24.3213 -2377.8613 12.9882 12.9882
11 7 -5.9545827 0.0 -24.3205 6.60468 -12.0159 331.081 -2696.5 330.166 -2691.4 0.0 330.166 -2691.4 7.69314 -24.3205 -2377.8613 12.9882 12.9882
12 0 -6.2879367 0.0 -26.8277 6.66779 -12.2865 331.081 -2696.5 331.664 -2695.46 0.0 331.664 -2695.46 1.73894 -26.8277 -2388.8848 6.70185 6.70185
12 1 -6.2879367 0.0 -26.8277 6.66779 -12.2865 331.081 -2696.5 331.664 -2695.46 0.0 331.664 -2695.46 1.73894 -26.8277 -2388.8848 6.70185 6.70185
12 2 -6.2879367 0.0 -26.8277 6.66779 -12.2865 331.081 -2696.5 331.664 -2695.46 0.0 331.664 -2695.46 1.73894 -26.8277 -2388.8848 6.70185 6.70185
12 3 -6.262043 0.0 -25.9007 6.64048 -12.3028 331.081 -2696.5 331.568 -2696.38 0.0 331.568 -2696.38 1.85932 -25.9007 -2388.853 6.88602 6.88602
12 4 -6.262043 0.0 -25.9007 6.64048 -12.3028 331.081 -2696.5 331.568 -2696.38 0.0 331.568 -2696.38 1.85932 -25.9007 -2388.853 6.88602 6.88602
12 5 -6.248295 0.0 -25.916 6.62059 -12.2942 331.081 -2696.5 331.572 -2696.16 0.0 331.572 -2696.16 2.07161 -25.916 -2388.4324 7.08907 7.08907
12 6 -6.248295 0.0 -25.916 6.62059 -12.2942 331.081 -2696.5 331.572 -2696.16 0.0 331.572 -2696.16 2.07161 -25.916 -2388.4324 7.08907 7.08907
12 7 -6.248295 0.0 -25.916 6.62059 -12.2942 331.081 -2696.5 331.572 -2696.16 0.0 331.572 -2696.16 2.07161 -25.916 -2388.4324 7.08907 7.08907
13 0 -6.5942645 0.0 -34.8629 6.66243 -12.2364 331.081 -2696.5 331.125 -2687.17 0.0 331.125 -2687.17 2.04558 -34.8629 -2388.8623 8.15249 8.15249
13 1 -6.5942645 0.0 -34.8629 6.66243 -12.2364 331.081 -2696.5 331.125 -2687.17 0.0 331.125 -2687.17 2.04558 -34.8629 -2388.8623 8.15249 8.15249
13 2 -6.5953894 0.0 -34.937 6.66338 -12.2327 331.081 -2696.5 331.113 -2687.05 0.0 331.113 -2687.05 2.06877 -34.937 -2388.8052 8.17209 8.17209
13 3 -6.5953894 0.0 -34.937 6.66338 -12.2327 331.081 -2696.5 331.113 -2687.05 0.0 331.113 -2687.05 2.06877 -34.937 -2388.8052 8.17209 8.17209
13 4 -6.5953894 0.0 -34.937 6.66338 -12.2327 331.081 -2696.5 331.113 -2687.05 0.0 331.113 -2687.05 2.06877 -34.937 -2388.8052 8.17209 8.17209
13 5 -6.5953894 0.0 -34.937 6.66338 -12.2327 331.081 -2696.5 331.113 -2687.05 0.0 331.113 -2687.05 2.06877 -34.937 -2388.8052 8.17209 8.17209
13 6 -6.594818 0.0 -34.9437 6.66317 -12.2336 331.081 -2696.5 331.112 -2687.03 0.0 331.112 -2687.03 2.06423 -34.9437 -2388.7974 8.17752 8.17752
13 7 -6.594818 0.0 -34.9437 6.66317 -12.2336 331.081 -2696.5 331.112 -2687.03 0.0 331.112 -2687.03 2.06423 -34.9437 -2388.7974 8.17752 8.17752
14 0 -6.590247 0.0 -33.0603 6.65666 -12.0416 331.081 -2696.5 329.744 -2687.57 0.0 329.744 -2687.57 2.1265 -33.0603 -2388.76 5.71928 5.71928
14 1 -6.590247 0.0 -33.0603 6.65666 -12.0416 331.081 -2696.5 329.744 -2687.57 0.0 329.744 -2687.57 2.1265 -33.0603 -2388.76 5.71928 5.71928
14 2 -6.590247 0.0 -33.0603 6.65666 -12.0416 331.081 -2696.5 329.744 -2687.57 0.0 329.744 -2687.57 2.1265 -33.0603 -2388.76 5.71928 5.71928
14 3 -6.5910234 0.0 -33.0727 6.65496 -12.0317 331.081 -2696.5 329.727 -2687.53 0.0 329.727 -2687.53 2.19886 -33.0727 -2388.6768 5.7235 5.7235
14 4 -6.5910234 0.0 -33.0727 6.65496 -12.0317 331.081 -2696.5 329.727 -2687.53 0.0 329.727 -2687.53 2.19886 -33.0727 -2388.6768 5.7235 5.7235
