ligand,score,COM_x,COM_y,COM_z,exhaustiveness
Apigenin,-7.2,40.28434002740797,14.266788234639687,-0.4253682720605924,8192
Apigenin,-7.2,40.295090160226316,14.2671114954376,-0.42000588998317595,8192
Apigenin,-6.9,40.272797845740165,15.507203968310245,-1.3063486709540912,8192
Apigenin,-6.1,44.199347605139664,1.4054262883872741,8.229582341251978,8192
Apigenin,-6.1,44.19601359454871,1.4102508570781978,8.22509015414679,8192
Apigenin,-6.0,38.44647061555289,21.84397010156814,11.597408911166253,8192
Apigenin,-6.0,36.45637580176415,22.98130770317483,11.366077943674998,8192
Apigenin,-5.9,43.11861619220257,0.7352273063407567,8.606213403104858,8192
Apigenin,-5.9,43.10788973186392,0.766371443438007,8.578069934069978,8192
Apigenin,-5.9,41.6376797364015,0.25917834544714097,8.160360993060925,8192
Apigenin,-5.9,43.293635718075116,0.4627532904408567,8.645270763984156,8192
Apigenin,-5.9,38.43591250943941,-10.37262876554522,4.42763895252745,8192
Apigenin,-5.8,43.37473421939182,2.346481424393177,8.0340922754405,8192
Apigenin,-5.7,55.295522126573786,-1.3067444610896422,2.4292473006396955,8192
Apigenin,-5.7,41.95248601571662,-0.08045242139742001,8.679536744152331,8192
Apigenin,-5.6,41.64783605243307,1.427622388593134,8.977481019421694,8192
